fila_id,venta_id,cliente_id,producto_id,fecha_compra,año,mes_texto,origen,cantidad,precio_unitario,monto
F-0269,FT-934289,CL-252,PRD-FD039,19/11/2024,2024,noviembre,Realista,2,8750,17500
F-0270,FT-934290,CL-162,PRD-FD004,19/11/2024,2024,noviembre,Realista,2,25950,51900
F-0271,FT-934291,CL-290,PRD-FD018,19/11/2024,2024,noviembre,Realista,1,20950,20950
F-0272,FT-934291,CL-009,PRD-FD032,18/11/2024,2024,noviembre,Simulada,4,48350,193400
F-0273,FT-934291,CL-282,PRD-FD010,18/11/2024,2024,noviembre,Simulada,2,17950,35900
F-0274,FT-934291,CL-120,PRD-FD019,17/11/2024,2024,noviembre,Simulada,3,11950,35850
F-0275,FT-934291,CL-227,PRD-FD001,17/11/2024,2024,noviembre,Simulada,3,21450,64350
F-0276,FT-934292,CL-196,PRD-FD026,16/11/2024,2024,noviembre,Simulada,2,127950,255900
F-0277,FT-934292,CL-130,PRD-FD012,16/11/2024,2024,noviembre,Simulada,1,62950,62950
F-0278,FT-934292,CL-153,PRD-FD011,16/11/2024,2024,noviembre,Simulada,3,81050,243150
F-0279,FT-934293,CL-293,PRD-FD030,14/11/2024,2024,noviembre,Simulada,2,48350,96700
F-0280,FT-934293,CL-003,PRD-FD038,14/11/2024,2024,noviembre,Simulada,3,65950,197850
F-0281,FT-934294,CL-132,PRD-FD040,14/11/2024,2024,noviembre,Simulada,3,20950,62850
F-0282,FT-934294,CL-003,PRD-FD038,14/11/2024,2024,noviembre,Simulada,2,150950,301900
F-0283,FT-934294,CL-132,PRD-FD020,13/11/2024,2024,noviembre,Simulada,2,124080,248160
F-0284,FT-934294,CL-240,PRD-FD018,13/11/2024,2024,noviembre,Simulada,4,7950,31800
F-0285,FT-934295,CL-188,PRD-FD014,13/11/2024,2024,noviembre,Simulada,2,9600,19200
F-0286,FT-934295,CL-043,PRD-FD031,12/11/2024,2024,noviembre,Simulada,1,127950,127950
F-0287,FT-934296,CL-018,PRD-FD020,12/11/2024,2024,noviembre,Simulada,1,62950,62950
F-0288,FT-934297,CL-196,PRD-FD016,10/11/2024,2024,noviembre,Simulada,4,27300,109200
F-0289,FT-934297,CL-290,PRD-FD033,10/11/2024,2024,noviembre,Simulada,4,26500,106000
F-0290,FT-934298,CL-184,PRD-FD009,09/11/2024,2024,noviembre,Simulada,1,169950,169950
F-0291,FT-934298,CL-293,PRD-FD018,09/11/2024,2024,noviembre,Simulada,1,65950,65950
F-0292,FT-934298,CL-014,PRD-FD025,09/11/2024,2024,noviembre,Simulada,2,85950,171900
F-0293,FT-934299,CL-164,PRD-FD012,09/11/2024,2024,noviembre,Simulada,2,42550,85100
F-0294,FT-934299,CL-081,PRD-FD010,08/11/2024,2024,noviembre,Simulada,1,21450,21450
F-0295,FT-934299,CL-142,PRD-FD013,07/11/2024,2024,noviembre,Simulada,4,26500,106000
F-0296,FT-934300,CL-028,PRD-FD035,06/11/2024,2024,noviembre,Simulada,1,81050,81050
F-0297,FT-934300,CL-143,PRD-FD028,06/11/2024,2024,noviembre,Simulada,2,16950,33900
F-0298,FT-934301,CL-122,PRD-FD015,05/11/2024,2024,noviembre,Simulada,4,87950,351800
F-0299,FT-934301,CL-181,PRD-FD038,05/11/2024,2024,noviembre,Simulada,1,5520,5520
F-0300,FT-934301,CL-217,PRD-FD023,05/11/2024,2024,noviembre,Simulada,1,17950,17950
F-0301,FT-934301,CL-013,PRD-FD005,04/11/2024,2024,noviembre,Simulada,3,26500,79500
F-0302,FT-934301,CL-035,PRD-FD015,04/11/2024,2024,noviembre,Simulada,4,42550,170200
F-0303,FT-934302,CL-057,PRD-FD032,04/11/2024,2024,noviembre,Simulada,1,25950,25950
F-0304,FT-934302,CL-218,PRD-FD014,03/11/2024,2024,noviembre,Simulada,4,81050,324200
F-0305,FT-934302,CL-216,PRD-FD016,03/11/2024,2024,noviembre,Simulada,3,48350,145050
F-0306,FT-934303,CL-062,PRD-FD038,02/11/2024,2024,noviembre,Simulada,4,17950,71800
F-0307,FT-934303,CL-073,PRD-FD002,02/11/2024,2024,noviembre,Simulada,1,79350,79350
F-0308,FT-934303,CL-200,PRD-FD002,01/11/2024,2024,noviembre,Simulada,4,39950,159800
F-0309,FT-934304,CL-143,PRD-FD006,01/11/2024,2024,noviembre,Simulada,3,16950,50850
F-0310,FT-934304,CL-105,PRD-FD029,01/11/2024,2024,noviembre,Simulada,3,68450,205350
F-0311,FT-934304,CL-153,PRD-FD025,31/10/2024,2024,octubre,Simulada,3,124080,372240
F-0312,FT-934304,CL-228,PRD-FD032,31/10/2024,2024,octubre,Simulada,4,26600,106400
F-0313,FT-934304,CL-111,PRD-FD009,31/10/2024,2024,octubre,Simulada,2,21950,43900
F-0314,FT-934305,CL-027,PRD-FD023,31/10/2024,2024,octubre,Simulada,3,11950,35850
F-0315,FT-934305,CL-107,PRD-FD032,29/10/2024,2024,octubre,Simulada,2,31408,62816
F-0316,FT-934306,CL-253,PRD-FD007,29/10/2024,2024,octubre,Simulada,2,21950,43900
F-0317,FT-934306,CL-132,PRD-FD040,28/10/2024,2024,octubre,Simulada,2,48950,97900
F-0318,FT-934306,CL-222,PRD-FD018,28/10/2024,2024,octubre,Simulada,3,25950,77850
F-0319,FT-934306,CL-101,PRD-FD006,28/10/2024,2024,octubre,Simulada,3,81050,243150
F-0320,FT-934307,CL-133,PRD-FD001,28/10/2024,2024,octubre,Simulada,1,25950,25950
F-0321,FT-934308,CL-274,PRD-FD022,27/10/2024,2024,octubre,Simulada,3,20950,62850
F-0322,FT-934309,CL-206,PRD-FD003,27/10/2024,2024,octubre,Simulada,4,11300,45200
F-0323,FT-934309,CL-089,PRD-FD039,26/10/2024,2024,octubre,Simulada,3,124080,372240
F-0324,FT-934309,CL-293,PRD-FD005,25/10/2024,2024,octubre,Simulada,2,16950,33900
F-0325,FT-934310,CL-167,PRD-FD018,25/10/2024,2024,octubre,Simulada,3,9600,28800
F-0326,FT-934311,CL-238,PRD-FD007,24/10/2024,2024,octubre,Simulada,3,5520,16560
F-0327,FT-934311,CL-012,PRD-FD018,24/10/2024,2024,octubre,Simulada,2,25950,51900
F-0328,FT-934312,CL-299,PRD-FD037,22/10/2024,2024,octubre,Simulada,2,27300,54600
F-0329,FT-934312,CL-038,PRD-FD001,21/10/2024,2024,octubre,Simulada,4,81050,324200
F-0330,FT-934312,CL-225,PRD-FD005,21/10/2024,2024,octubre,Simulada,1,150950,150950
F-0331,FT-934312,CL-241,PRD-FD024,21/10/2024,2024,octubre,Simulada,1,127950,127950
F-0332,FT-934313,CL-223,PRD-FD027,21/10/2024,2024,octubre,Simulada,1,79350,79350
F-0333,FT-934313,CL-039,PRD-FD032,20/10/2024,2024,octubre,Simulada,2,11950,23900
F-0334,FT-934314,CL-126,PRD-FD004,19/10/2024,2024,octubre,Simulada,4,18400,73600
F-0335,FT-934315,CL-202,PRD-FD034,18/10/2024,2024,octubre,Simulada,1,124080,124080
F-0336,FT-934316,CL-155,PRD-FD024,17/10/2024,2024,octubre,Simulada,1,21950,21950
F-0337,FT-934316,CL-208,PRD-FD026,15/10/2024,2024,octubre,Simulada,3,5520,16560
F-0338,FT-934316,CL-177,PRD-FD012,13/10/2024,2024,octubre,Simulada,1,124080,124080
F-0339,FT-934316,CL-272,PRD-FD011,12/10/2024,2024,octubre,Simulada,1,11300,11300
F-0340,FT-934316,CL-182,PRD-FD035,12/10/2024,2024,octubre,Simulada,3,27300,81900
F-0341,FT-934317,CL-138,PRD-FD007,11/10/2024,2024,octubre,Simulada,2,62950,125900
F-0342,FT-934317,CL-159,PRD-FD024,11/10/2024,2024,octubre,Simulada,1,10900,10900
F-0343,FT-934317,CL-137,PRD-FD023,10/10/2024,2024,octubre,Simulada,4,11300,45200
F-0344,FT-934317,CL-080,PRD-FD001,09/10/2024,2024,octubre,Simulada,3,25950,77850
F-0345,FT-934318,CL-275,PRD-FD033,09/10/2024,2024,octubre,Simulada,3,48950,146850
F-0346,FT-934318,CL-089,PRD-FD030,09/10/2024,2024,octubre,Simulada,1,16950,16950
F-0347,FT-934318,CL-068,PRD-FD025,08/10/2024,2024,octubre,Simulada,4,16950,67800
F-0348,FT-934318,CL-007,PRD-FD025,07/10/2024,2024,octubre,Simulada,4,17950,71800
F-0349,FT-934318,CL-241,PRD-FD005,07/10/2024,2024,octubre,Simulada,4,39950,159800
F-0350,FT-934319,CL-237,PRD-FD022,07/10/2024,2024,octubre,Simulada,4,20950,83800
F-0351,FT-934319,CL-001,PRD-FD007,06/10/2024,2024,octubre,Simulada,1,79350,79350
F-0352,FT-934320,CL-187,PRD-FD037,06/10/2024,2024,octubre,Simulada,1,124080,124080
F-0353,FT-934320,CL-034,PRD-FD028,05/10/2024,2024,octubre,Simulada,2,68950,137900
F-0354,FT-934320,CL-128,PRD-FD002,04/10/2024,2024,octubre,Simulada,4,26500,106000
F-0355,FT-934321,CL-092,PRD-FD024,04/10/2024,2024,octubre,Simulada,4,48350,193400
F-0356,FT-934321,CL-152,PRD-FD035,03/10/2024,2024,octubre,Simulada,4,169950,679800
F-0357,FT-934321,CL-101,PRD-FD023,03/10/2024,2024,octubre,Simulada,4,21950,87800
F-0358,FT-934321,CL-239,PRD-FD017,02/10/2024,2024,octubre,Simulada,4,16950,67800
F-0359,FT-934321,CL-106,PRD-FD007,01/10/2024,2024,octubre,Simulada,2,10900,21800
F-0360,FT-934322,CL-148,PRD-FD007,30/09/2024,2024,septiembre,Simulada,1,31408,31408
F-0361,FT-934322,CL-211,PRD-FD020,30/09/2024,2024,septiembre,Simulada,2,150950,301900
F-0362,FT-934322,CL-259,PRD-FD010,30/09/2024,2024,septiembre,Simulada,2,10900,21800
F-0363,FT-934322,CL-273,PRD-FD022,29/09/2024,2024,septiembre,Simulada,2,48350,96700
F-0364,FT-934322,CL-143,PRD-FD005,29/09/2024,2024,septiembre,Simulada,3,79350,238050
F-0365,FT-934323,CL-012,PRD-FD019,28/09/2024,2024,septiembre,Simulada,3,21950,65850
F-0366,FT-934324,CL-065,PRD-FD023,28/09/2024,2024,septiembre,Simulada,2,68950,137900
F-0367,FT-934324,CL-020,PRD-FD040,28/09/2024,2024,septiembre,Simulada,3,65950,197850
F-0368,FT-934324,CL-197,PRD-FD001,27/09/2024,2024,septiembre,Simulada,1,21950,21950
F-0369,FT-934325,CL-033,PRD-FD023,27/09/2024,2024,septiembre,Simulada,4,11300,45200
F-0370,FT-934325,CL-191,PRD-FD019,27/09/2024,2024,septiembre,Simulada,4,169950,679800
F-0371,FT-934325,CL-019,PRD-FD034,27/09/2024,2024,septiembre,Simulada,2,26500,53000
F-0372,FT-934325,CL-090,PRD-FD027,26/09/2024,2024,septiembre,Simulada,2,65950,131900
F-0373,FT-934325,CL-281,PRD-FD032,26/09/2024,2024,septiembre,Simulada,1,16950,16950
F-0374,FT-934326,CL-197,PRD-FD021,24/09/2024,2024,septiembre,Simulada,2,16950,33900
F-0375,FT-934326,CL-029,PRD-FD036,24/09/2024,2024,septiembre,Simulada,2,42550,85100
F-0376,FT-934326,CL-149,PRD-FD027,22/09/2024,2024,septiembre,Simulada,4,39950,159800
F-0377,FT-934326,CL-137,PRD-FD023,22/09/2024,2024,septiembre,Simulada,1,124080,124080
F-0378,FT-934327,CL-056,PRD-FD012,22/09/2024,2024,septiembre,Simulada,2,16500,33000
F-0379,FT-934328,CL-098,PRD-FD015,21/09/2024,2024,septiembre,Simulada,2,81050,162100
F-0380,FT-934329,CL-291,PRD-FD036,21/09/2024,2024,septiembre,Simulada,4,16950,67800
F-0381,FT-934329,CL-140,PRD-FD009,21/09/2024,2024,septiembre,Simulada,3,18400,55200
F-0382,FT-934330,CL-167,PRD-FD018,20/09/2024,2024,septiembre,Simulada,4,5520,22080
F-0383,FT-934330,CL-097,PRD-FD008,18/09/2024,2024,septiembre,Simulada,4,8750,35000
F-0384,FT-934330,CL-077,PRD-FD034,18/09/2024,2024,septiembre,Simulada,1,103950,103950
F-0385,FT-934330,CL-021,PRD-FD036,18/09/2024,2024,septiembre,Simulada,4,8750,35000
F-0386,FT-934330,CL-195,PRD-FD025,17/09/2024,2024,septiembre,Simulada,1,42550,42550
F-0387,FT-934331,CL-112,PRD-FD031,16/09/2024,2024,septiembre,Simulada,4,7950,31800
F-0388,FT-934331,CL-073,PRD-FD014,16/09/2024,2024,septiembre,Simulada,2,65950,131900
F-0389,FT-934331,CL-247,PRD-FD007,16/09/2024,2024,septiembre,Simulada,2,65950,131900
F-0390,FT-934332,CL-286,PRD-FD032,15/09/2024,2024,septiembre,Simulada,4,5520,22080
F-0391,FT-934332,CL-106,PRD-FD005,15/09/2024,2024,septiembre,Simulada,3,26500,79500
F-0392,FT-934332,CL-195,PRD-FD015,15/09/2024,2024,septiembre,Simulada,4,68450,273800
F-0393,FT-934332,CL-264,PRD-FD025,15/09/2024,2024,septiembre,Simulada,4,9600,38400
F-0394,FT-934333,CL-044,PRD-FD004,14/09/2024,2024,septiembre,Simulada,3,79350,238050
F-0395,FT-934333,CL-010,PRD-FD013,14/09/2024,2024,septiembre,Simulada,1,87950,87950
F-0396,FT-934333,CL-286,PRD-FD001,14/09/2024,2024,septiembre,Simulada,1,169950,169950
F-0397,FT-934333,CL-180,PRD-FD004,14/09/2024,2024,septiembre,Simulada,2,124080,248160
F-0398,FT-934333,CL-165,PRD-FD016,14/09/2024,2024,septiembre,Simulada,1,62950,62950
F-0399,FT-934334,CL-106,PRD-FD010,14/09/2024,2024,septiembre,Simulada,3,103950,311850
F-0400,FT-934335,CL-291,PRD-FD009,14/09/2024,2024,septiembre,Simulada,2,65950,131900
F-0401,FT-934335,CL-076,PRD-FD029,13/09/2024,2024,septiembre,Simulada,3,124080,372240
F-0402,FT-934335,CL-057,PRD-FD008,13/09/2024,2024,septiembre,Simulada,2,87950,175900
F-0403,FT-934335,CL-042,PRD-FD013,13/09/2024,2024,septiembre,Simulada,3,21450,64350
F-0404,FT-934336,CL-107,PRD-FD009,13/09/2024,2024,septiembre,Simulada,1,27300,27300
F-0405,FT-934336,CL-061,PRD-FD033,12/09/2024,2024,septiembre,Simulada,4,9600,38400
F-0406,FT-934337,CL-188,PRD-FD016,11/09/2024,2024,septiembre,Simulada,1,17950,17950
F-0407,FT-934337,CL-114,PRD-FD021,10/09/2024,2024,septiembre,Simulada,2,25950,51900
F-0408,FT-934338,CL-127,PRD-FD013,10/09/2024,2024,septiembre,Simulada,4,25950,103800
F-0409,FT-934339,CL-247,PRD-FD023,10/09/2024,2024,septiembre,Simulada,2,18400,36800
F-0410,FT-934339,CL-229,PRD-FD027,09/09/2024,2024,septiembre,Simulada,4,124080,496320
F-0411,FT-934339,CL-233,PRD-FD011,08/09/2024,2024,septiembre,Simulada,1,124080,124080
F-0412,FT-934339,CL-299,PRD-FD003,08/09/2024,2024,septiembre,Simulada,3,31408,94224
F-0413,FT-934339,CL-216,PRD-FD008,08/09/2024,2024,septiembre,Simulada,2,26600,53200
F-0414,FT-934340,CL-052,PRD-FD013,07/09/2024,2024,septiembre,Simulada,3,7950,23850
F-0415,FT-934340,CL-137,PRD-FD012,06/09/2024,2024,septiembre,Simulada,3,81050,243150
F-0416,FT-934340,CL-247,PRD-FD040,06/09/2024,2024,septiembre,Simulada,1,17950,17950
F-0417,FT-934341,CL-213,PRD-FD034,05/09/2024,2024,septiembre,Simulada,4,20950,83800
F-0418,FT-934341,CL-067,PRD-FD021,05/09/2024,2024,septiembre,Simulada,4,39950,159800
F-0419,FT-934342,CL-033,PRD-FD031,05/09/2024,2024,septiembre,Simulada,3,21950,65850
F-0420,FT-934342,CL-271,PRD-FD014,05/09/2024,2024,septiembre,Simulada,1,9600,9600
F-0421,FT-934342,CL-151,PRD-FD009,04/09/2024,2024,septiembre,Simulada,3,150950,452850
F-0422,FT-934342,CL-286,PRD-FD018,04/09/2024,2024,septiembre,Simulada,1,16950,16950
F-0423,FT-934342,CL-105,PRD-FD002,04/09/2024,2024,septiembre,Simulada,3,5520,16560
F-0424,FT-934343,CL-092,PRD-FD021,04/09/2024,2024,septiembre,Simulada,1,9600,9600
F-0425,FT-934343,CL-051,PRD-FD008,04/09/2024,2024,septiembre,Simulada,3,10900,32700
F-0426,FT-934343,CL-150,PRD-FD015,03/09/2024,2024,septiembre,Simulada,2,127950,255900
F-0427,FT-934343,CL-228,PRD-FD024,03/09/2024,2024,septiembre,Simulada,4,27300,109200
F-0428,FT-934344,CL-132,PRD-FD001,02/09/2024,2024,septiembre,Simulada,4,169950,679800
F-0429,FT-934344,CL-009,PRD-FD035,01/09/2024,2024,septiembre,Simulada,2,7950,15900
F-0430,FT-934344,CL-003,PRD-FD021,01/09/2024,2024,septiembre,Simulada,1,11300,11300
F-0431,FT-934344,CL-170,PRD-FD025,31/08/2024,2024,agosto,Simulada,4,31408,125632
F-0432,FT-934345,CL-051,PRD-FD011,30/08/2024,2024,agosto,Simulada,3,9600,28800
F-0433,FT-934345,CL-254,PRD-FD012,30/08/2024,2024,agosto,Simulada,4,9600,38400
F-0434,FT-934346,CL-120,PRD-FD035,30/08/2024,2024,agosto,Simulada,4,81050,324200
F-0435,FT-934346,CL-251,PRD-FD026,29/08/2024,2024,agosto,Simulada,4,127950,511800
F-0436,FT-934347,CL-242,PRD-FD027,29/08/2024,2024,agosto,Simulada,2,68450,136900
F-0437,FT-934348,CL-153,PRD-FD002,27/08/2024,2024,agosto,Simulada,3,11950,35850
F-0438,FT-934348,CL-265,PRD-FD026,27/08/2024,2024,agosto,Simulada,3,39950,119850
F-0439,FT-934348,CL-289,PRD-FD020,26/08/2024,2024,agosto,Simulada,3,11950,35850
F-0440,FT-934348,CL-281,PRD-FD035,26/08/2024,2024,agosto,Simulada,1,27300,27300
F-0441,FT-934349,CL-072,PRD-FD012,25/08/2024,2024,agosto,Simulada,2,150950,301900
F-0442,FT-934349,CL-103,PRD-FD031,25/08/2024,2024,agosto,Simulada,1,87950,87950
F-0443,FT-934349,CL-213,PRD-FD001,25/08/2024,2024,agosto,Simulada,3,26600,79800
F-0444,FT-934349,CL-235,PRD-FD032,24/08/2024,2024,agosto,Simulada,2,39950,79900
F-0445,FT-934349,CL-246,PRD-FD037,24/08/2024,2024,agosto,Simulada,1,124080,124080
F-0446,FT-934350,CL-168,PRD-FD007,24/08/2024,2024,agosto,Simulada,3,150950,452850
F-0447,FT-934350,CL-073,PRD-FD012,23/08/2024,2024,agosto,Simulada,1,81050,81050
F-0448,FT-934350,CL-240,PRD-FD020,22/08/2024,2024,agosto,Simulada,2,62950,125900
F-0449,FT-934351,CL-061,PRD-FD019,21/08/2024,2024,agosto,Simulada,4,10900,43600
F-0450,FT-934351,CL-150,PRD-FD040,21/08/2024,2024,agosto,Simulada,3,17950,53850
F-0451,FT-934351,CL-085,PRD-FD005,21/08/2024,2024,agosto,Simulada,4,127950,511800
F-0452,FT-934351,CL-112,PRD-FD039,21/08/2024,2024,agosto,Simulada,4,39950,159800
F-0453,FT-934352,CL-135,PRD-FD012,20/08/2024,2024,agosto,Simulada,1,21950,21950
F-0454,FT-934352,CL-216,PRD-FD003,19/08/2024,2024,agosto,Simulada,2,26500,53000
F-0455,FT-934352,CL-191,PRD-FD023,19/08/2024,2024,agosto,Simulada,4,21950,87800
F-0456,FT-934352,CL-229,PRD-FD002,19/08/2024,2024,agosto,Simulada,2,169950,339900
F-0457,FT-934353,CL-145,PRD-FD030,19/08/2024,2024,agosto,Simulada,4,11300,45200
F-0458,FT-934353,CL-044,PRD-FD037,19/08/2024,2024,agosto,Simulada,3,39950,119850
F-0459,FT-934353,CL-143,PRD-FD002,19/08/2024,2024,agosto,Simulada,4,20950,83800
F-0460,FT-934353,CL-069,PRD-FD035,18/08/2024,2024,agosto,Simulada,3,25950,77850
F-0461,FT-934354,CL-115,PRD-FD013,18/08/2024,2024,agosto,Simulada,1,25950,25950
F-0462,FT-934354,CL-269,PRD-FD002,16/08/2024,2024,agosto,Simulada,4,68950,275800
F-0463,FT-934354,CL-262,PRD-FD035,16/08/2024,2024,agosto,Simulada,3,79350,238050
F-0464,FT-934354,CL-006,PRD-FD024,16/08/2024,2024,agosto,Simulada,2,48950,97900
F-0465,FT-934354,CL-144,PRD-FD020,15/08/2024,2024,agosto,Simulada,3,169950,509850
F-0466,FT-934355,CL-158,PRD-FD030,15/08/2024,2024,agosto,Simulada,4,42550,170200
F-0467,FT-934355,CL-123,PRD-FD009,15/08/2024,2024,agosto,Simulada,1,27300,27300
F-0468,FT-934356,CL-288,PRD-FD034,15/08/2024,2024,agosto,Simulada,2,87950,175900
F-0469,FT-934356,CL-161,PRD-FD009,14/08/2024,2024,agosto,Simulada,4,25950,103800
F-0470,FT-934357,CL-116,PRD-FD020,14/08/2024,2024,agosto,Simulada,1,9600,9600
F-0471,FT-934357,CL-160,PRD-FD036,14/08/2024,2024,agosto,Simulada,3,85950,257850
F-0472,FT-934357,CL-131,PRD-FD013,13/08/2024,2024,agosto,Simulada,2,65950,131900
F-0473,FT-934357,CL-044,PRD-FD025,13/08/2024,2024,agosto,Simulada,4,26600,106400
F-0474,FT-934357,CL-300,PRD-FD021,12/08/2024,2024,agosto,Simulada,3,20950,62850
F-0475,FT-934358,CL-179,PRD-FD033,11/08/2024,2024,agosto,Simulada,2,79350,158700
F-0476,FT-934358,CL-010,PRD-FD032,11/08/2024,2024,agosto,Simulada,4,85950,343800
F-0477,FT-934358,CL-050,PRD-FD008,10/08/2024,2024,agosto,Simulada,3,21950,65850
F-0478,FT-934358,CL-003,PRD-FD038,10/08/2024,2024,agosto,Simulada,1,8750,8750
F-0479,FT-934358,CL-073,PRD-FD024,10/08/2024,2024,agosto,Simulada,1,81050,81050
F-0480,FT-934359,CL-086,PRD-FD004,10/08/2024,2024,agosto,Simulada,3,68450,205350
F-0481,FT-934359,CL-201,PRD-FD009,09/08/2024,2024,agosto,Simulada,2,5520,11040
F-0482,FT-934359,CL-035,PRD-FD029,09/08/2024,2024,agosto,Simulada,3,65950,197850
F-0483,FT-934359,CL-026,PRD-FD009,09/08/2024,2024,agosto,Simulada,2,8750,17500
F-0484,FT-934360,CL-299,PRD-FD029,08/08/2024,2024,agosto,Simulada,2,11300,22600
F-0485,FT-934360,CL-034,PRD-FD010,07/08/2024,2024,agosto,Simulada,1,18400,18400
F-0486,FT-934360,CL-024,PRD-FD014,07/08/2024,2024,agosto,Simulada,1,21450,21450
F-0487,FT-934360,CL-183,PRD-FD026,06/08/2024,2024,agosto,Simulada,1,11300,11300
F-0488,FT-934360,CL-193,PRD-FD029,04/08/2024,2024,agosto,Simulada,2,9600,19200
F-0489,FT-934361,CL-027,PRD-FD019,03/08/2024,2024,agosto,Simulada,3,150950,452850
F-0490,FT-934361,CL-207,PRD-FD014,03/08/2024,2024,agosto,Simulada,2,127950,255900
F-0491,FT-934362,CL-240,PRD-FD019,01/08/2024,2024,agosto,Simulada,1,25950,25950
F-0492,FT-934362,CL-148,PRD-FD017,31/07/2024,2024,julio,Simulada,4,7950,31800
F-0493,FT-934362,CL-021,PRD-FD031,31/07/2024,2024,julio,Simulada,3,21950,65850
F-0494,FT-934362,CL-034,PRD-FD039,31/07/2024,2024,julio,Simulada,3,42550,127650
F-0495,FT-934363,CL-295,PRD-FD027,30/07/2024,2024,julio,Simulada,1,48950,48950
F-0496,FT-934363,CL-287,PRD-FD015,30/07/2024,2024,julio,Simulada,3,21950,65850
F-0497,FT-934363,CL-040,PRD-FD020,29/07/2024,2024,julio,Simulada,3,169950,509850
F-0498,FT-934363,CL-007,PRD-FD016,28/07/2024,2024,julio,Simulada,3,5520,16560
F-0499,FT-934364,CL-118,PRD-FD019,28/07/2024,2024,julio,Simulada,3,48950,146850
F-0500,FT-934365,CL-214,PRD-FD001,28/07/2024,2024,julio,Simulada,3,169950,509850
F-0501,FT-934365,CL-289,PRD-FD029,27/07/2024,2024,julio,Simulada,1,11950,11950
F-0502,FT-934365,CL-239,PRD-FD004,27/07/2024,2024,julio,Simulada,2,20950,41900
F-0503,FT-934366,CL-189,PRD-FD032,27/07/2024,2024,julio,Simulada,1,124080,124080
F-0504,FT-934366,CL-139,PRD-FD038,26/07/2024,2024,julio,Simulada,4,31408,125632
F-0505,FT-934366,CL-234,PRD-FD030,26/07/2024,2024,julio,Simulada,3,62950,188850
F-0506,FT-934366,CL-218,PRD-FD033,26/07/2024,2024,julio,Simulada,1,21950,21950
F-0507,FT-934366,CL-064,PRD-FD038,26/07/2024,2024,julio,Simulada,2,25950,51900
F-0508,FT-934367,CL-164,PRD-FD018,26/07/2024,2024,julio,Simulada,2,87950,175900
F-0509,FT-934368,CL-093,PRD-FD022,25/07/2024,2024,julio,Simulada,3,27300,81900
F-0510,FT-934369,CL-269,PRD-FD009,24/07/2024,2024,julio,Simulada,3,17950,53850
F-0511,FT-934369,CL-247,PRD-FD024,24/07/2024,2024,julio,Simulada,1,11300,11300
F-0512,FT-934370,CL-166,PRD-FD033,24/07/2024,2024,julio,Simulada,1,20950,20950
F-0513,FT-934370,CL-030,PRD-FD035,23/07/2024,2024,julio,Simulada,2,17950,35900
F-0514,FT-934371,CL-147,PRD-FD009,23/07/2024,2024,julio,Simulada,3,11300,33900
F-0515,FT-934371,CL-099,PRD-FD001,23/07/2024,2024,julio,Simulada,1,103950,103950
F-0516,FT-934371,CL-300,PRD-FD001,22/07/2024,2024,julio,Simulada,1,7950,7950
F-0517,FT-934372,CL-097,PRD-FD038,19/07/2024,2024,julio,Simulada,2,7950,15900
F-0518,FT-934372,CL-185,PRD-FD002,19/07/2024,2024,julio,Simulada,4,16950,67800
F-0519,FT-934373,CL-225,PRD-FD023,19/07/2024,2024,julio,Simulada,3,21950,65850
F-0520,FT-934373,CL-139,PRD-FD038,18/07/2024,2024,julio,Simulada,2,21950,43900
F-0521,FT-934374,CL-132,PRD-FD029,18/07/2024,2024,julio,Simulada,2,87950,175900
F-0522,FT-934374,CL-051,PRD-FD002,18/07/2024,2024,julio,Simulada,4,85950,343800
F-0523,FT-934374,CL-294,PRD-FD020,17/07/2024,2024,julio,Simulada,2,169950,339900
F-0524,FT-934374,CL-091,PRD-FD024,17/07/2024,2024,julio,Simulada,1,31408,31408
F-0525,FT-934375,CL-133,PRD-FD018,16/07/2024,2024,julio,Simulada,4,124080,496320
F-0526,FT-934375,CL-091,PRD-FD023,16/07/2024,2024,julio,Simulada,3,21950,65850
F-0527,FT-934375,CL-063,PRD-FD004,16/07/2024,2024,julio,Simulada,1,127950,127950
F-0528,FT-934376,CL-050,PRD-FD009,16/07/2024,2024,julio,Simulada,2,26600,53200
F-0529,FT-934376,CL-271,PRD-FD016,14/07/2024,2024,julio,Simulada,4,16500,66000
F-0530,FT-934376,CL-261,PRD-FD020,14/07/2024,2024,julio,Simulada,2,65950,131900
F-0531,FT-934376,CL-026,PRD-FD008,13/07/2024,2024,julio,Simulada,4,16950,67800
F-0532,FT-934376,CL-217,PRD-FD033,13/07/2024,2024,julio,Simulada,3,25950,77850
F-0533,FT-934377,CL-218,PRD-FD023,12/07/2024,2024,julio,Simulada,1,150950,150950
F-0534,FT-934377,CL-175,PRD-FD015,12/07/2024,2024,julio,Simulada,2,87950,175900
F-0535,FT-934377,CL-034,PRD-FD034,12/07/2024,2024,julio,Simulada,4,21450,85800
F-0536,FT-934377,CL-187,PRD-FD022,12/07/2024,2024,julio,Simulada,4,27300,109200
F-0537,FT-934377,CL-139,PRD-FD003,11/07/2024,2024,julio,Simulada,3,65950,197850
F-0538,FT-934378,CL-087,PRD-FD018,11/07/2024,2024,julio,Simulada,3,31408,94224
F-0539,FT-934378,CL-154,PRD-FD032,11/07/2024,2024,julio,Simulada,2,85950,171900
F-0540,FT-934378,CL-153,PRD-FD025,11/07/2024,2024,julio,Simulada,2,68450,136900
